REQUESTSOURCE,MOBILEOS,ZIPCODE,LATITUDE,LONGITUDE,NCNAME,CT10,GEOID10,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,Hour,Weekday,Month,DayPartition
Council's Office,,91423,34.15472779,-118.4373779,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,16,5,10,3
Mobile App,Android,91423,34.15476086,-118.4443702,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,8,3,6,2
Mobile App,Android,91423,34.15476086,-118.4443702,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,1,7,6,1
Mobile App,iOS,91423,34.15143005,-118.4454592,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,16,1,7,3
Mobile App,Android,91423,34.15476086,-118.4443702,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,10,2,7,2
Mobile App,iOS,91423,34.15491749,-118.4400044,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,13,4,7,3
Self Service,,91423,34.15059477,-118.4404818,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,11,3,10,3
Mobile App,iOS,91423,34.1529083,-118.447484,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,10,6,9,2
Self Service,,91423,34.15491749,-118.4400044,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,10,3,9,2
Self Service,,91423,34.15088338,-118.444262,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,10,3,9,2
Self Service,,91423,34.1511269,-118.4437316,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,11,3,9,3
Self Service,,91423,34.15186963,-118.4476057,SHERMAN OAKS NC,141201,6037141201,450,7545633.402,12115.15349,6427809,1878257,11,3,9,3
Mobile App,Android,90010,34.0616135,-118.2924416,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,15,4,3,3
Mobile App,Android,,34.06052779,-118.2917852,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,15,4,3,3
Mobile App,Android,90005,34.05961709,-118.2934346,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,13,2,9,3
Call,,90005,34.06000682,-118.2927814,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,13,2,9,3
Mobile App,Android,90005,34.058684,-118.2916722,MACARTHUR PARK NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,21,1,10,4
Call,,90005,34.06040336,-118.2931929,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,15,4,6,3
Mobile App,Android,90005,34.06040336,-118.2931929,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,12,4,6,3
Mobile App,Android,90010,34.0616135,-118.2924416,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,12,4,6,3
Call,,90010,34.06176855,-118.2941721,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,15,1,7,3
Mobile App,Android,90005,34.06040336,-118.2931929,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,17,5,6,3
Call,,90005,34.06047395,-118.2927827,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,12,4,7,3
Self Service,,90005,34.06022693,-118.2930498,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,10,4,7,2
Mobile App,iOS,90005,34.06014936,-118.2918745,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,16,7,7,3
Mobile App,Android,90005,34.05916106,-118.2943312,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,13,4,8,3
Mobile App,Android,90005,34.05916106,-118.2943312,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,13,4,8,3
Mobile App,Android,90005,34.06043481,-118.2917927,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,12,2,8,3
Self Service,,90010,34.06177549,-118.292951,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,10,3,10,2
Mobile App,Android,90010,34.06168488,-118.291967,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,12,3,10,3
Call,,90005,34.05833671,-118.2943288,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,16,3,10,3
Mobile App,iOS,90010,34.0616135,-118.2924416,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,18,3,10,4
Mobile App,Android,90005,34.06014936,-118.2918745,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,17,2,9,3
Mobile App,Android,90005,34.06014936,-118.2918745,WILSHIRE CENTER - KOREATOWN NC,212303,6037212303,974,1675322.398,5219.253859,6472766,1844261,17,2,9,3
Call,,90007,34.03306457,-118.275375,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,14,7,9,3
Call,,90015,34.03560466,-118.2751966,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,9,4,2,2
Call,,90007,34.03306457,-118.275375,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,16,4,2,3
Call,,90007,34.03266092,-118.2751366,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,17,4,2,3
Call,,90007,34.03306457,-118.275375,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,16,3,5,3
Council's Office,,90007,34.03266092,-118.2751366,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,7,4,5,2
Mobile App,iOS,90007,34.03306457,-118.275375,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,22,3,5,4
Call,,90015,34.03552431,-118.2750146,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,11,3,5,3
Call,,90015,34.03560466,-118.2751966,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,15,2,6,3
Self Service,,90007,34.03495704,-118.2758292,EMPOWERMENT CONGRESS NORTH AREA NDC,224420,6037224420,762,3860845.76,8969.22856,6477769,1834016,14,5,8,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,14,5,1,3
Call,,91401,34.18013553,-118.4443867,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,16,5,1,3
Mobile App,iOS,91401,34.17801054,-118.4355213,GREATER VALLEY GLEN COUNCIL,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,19,7,1,4
Self Service,,91401,34.18003503,-118.4465901,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,0,1,2,1
Self Service,,91401,34.18003258,-118.4478337,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,18,3,9,4
Call,,91401,34.18022518,-118.4477099,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,9,5,9,2
Mobile App,iOS,91401,34.18022305,-118.4480056,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,16,1,1,3
Mobile App,iOS,91401,34.1792503,-118.432647,GREATER VALLEY GLEN COUNCIL,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,14,3,4,3
Self Service,,91401,34.18005637,-118.4427239,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,11,3,1,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,8,1,5,2
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,16,2,5,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,13,5,1,3
Self Service,,91401,34.18005637,-118.4427239,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,12,2,1,3
Self Service,,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,7,4,2,2
Call,,91401,34.18006376,-118.4413499,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,10,2,1,2
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,17,1,2,3
Mobile App,iOS,91401,34.1781572,-118.4484225,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,16,3,10,3
Self Service,,91401,34.17938787,-118.4312877,GREATER VALLEY GLEN COUNCIL,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,15,5,6,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,10,1,6,2
Mobile App,iOS,91401,34.17981373,-118.4314862,GREATER VALLEY GLEN COUNCIL,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,18,4,5,4
Call,,91401,34.17938787,-118.4312877,GREATER VALLEY GLEN COUNCIL,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,10,5,6,2
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,7,2,7,2
Mobile App,iOS,91401,34.1800447,-118.4423034,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,13,3,7,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,10,1,7,2
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,10,2,7,2
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,12,3,10,3
Self Service,,91401,34.18005637,-118.4427239,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,11,2,7,3
Self Service,,91401,34.18005637,-118.4427239,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,9,3,7,2
Self Service,,91401,34.18005637,-118.4427239,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,13,4,7,3
Self Service,,91401,34.18005637,-118.4427239,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,11,4,7,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,7,1,10,2
Self Service,,91401,34.18003258,-118.4478337,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,21,4,10,4
Self Service,,91401,34.18022337,-118.4486219,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,20,4,8,4
Self Service,,91401,34.17938787,-118.4312877,GREATER VALLEY GLEN COUNCIL,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,17,7,9,3
Mobile App,iOS,91401,34.18004377,-118.4422235,VAN NUYS NC,128601,6037128601,496,7339299.995,13840.62674,6428259,1887619,7,4,9,2
Mobile App,Android,90011,34.01259566,-118.256248,SOUTH CENTRAL NC,228210,6037228210,996,4424348.074,9184.586519,6484846,1826268,17,4,3,3
Self Service,,90011,34.01268213,-118.2540386,SOUTH CENTRAL NC,228210,6037228210,996,4424348.074,9184.586519,6484846,1826268,7,1,7,2
Self Service,,90011,34.00965597,-118.256425,SOUTH CENTRAL NC,228210,6037228210,996,4424348.074,9184.586519,6484846,1826268,10,1,9,2
Self Service,,91343,34.22812427,-118.4687826,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,14,5,1,3
Call,,91343,34.22340889,-118.4723231,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,12,3,4,3
Self Service,,91343,34.22340889,-118.4723231,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,19,3,4,4
Mobile App,iOS,91343,34.22798795,-118.4722587,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,16,5,2,3
Mobile App,iOS,91343,34.22155281,-118.4725007,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,21,6,2,4
Mobile App,iOS,91343,34.22798795,-118.4722587,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,18,3,4,4
Council's Office,,91343,34.22829171,-118.47207,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,15,2,9,3
Self Service,,91343,34.2238312,-118.4724318,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,10,2,5,2
Call,,91343,34.22340889,-118.4723231,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,15,2,5,3
Self Service,,91343,34.22826274,-118.4677029,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,15,5,9,3
Council's Office,,91343,34.22794807,-118.4679052,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,16,4,9,3
Mobile App,iOS,91343,34.22812052,-118.4682178,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,12,3,10,3
Call,,91343,34.22302808,-118.4722589,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,13,2,6,3
Call,,91343,34.22826274,-118.4677029,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,10,1,6,2
Call,,91343,34.22458044,-118.4723497,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,17,3,6,3
Call,,91343,34.22826274,-118.4677029,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,15,3,6,3
Self Service,,91343,34.22813846,-118.4709198,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,8,6,10,2
Mobile App,iOS,91343,34.22747457,-118.4722282,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,18,6,6,4
Call,,91343,34.22812052,-118.4682178,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,11,1,8,3
Call,,91343,34.22826274,-118.4677029,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,12,3,9,3
Mobile App,iOS,91343,34.22812072,-118.4682476,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,14,7,9,3
Self Service,,91343,34.22794807,-118.4679052,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,15,7,9,3
Self Service,,91343,34.22794807,-118.4679052,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,19,7,9,4
Mobile App,Android,91343,34.22812243,-118.4685056,NORTH HILLS EAST,117408,6037117408,320,4052383.484,8246.916148,6419480,1904541,16,1,9,3
Mobile App,iOS,90028,34.10423341,-118.3350904,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,17,1,3,3
Mobile App,iOS,90028,34.10507921,-118.3326481,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,20,1,4,4
Mobile App,iOS,90028,34.10200199,-118.3385639,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,1,9,2
Call,,90028,34.10333853,-118.3369538,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,4,4,2
Mobile App,iOS,90028,34.10333348,-118.3366129,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,5,4,2
Self Service,,90028,34.10331513,-118.3341034,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,17,2,1,3
Mobile App,iOS,90028,34.1016992,-118.338459,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,15,2,4,3
Mobile App,iOS,90028,34.10292833,-118.3346653,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,11,2,4,3
Mobile App,iOS,90028,34.1016992,-118.338459,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,10,2,5,2
Mobile App,iOS,90028,34.10331572,-118.3355345,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,8,5,5,2
Call,,90028,34.10420232,-118.3370912,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,11,2,3,3
Call,,90028,34.10399121,-118.3324108,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,11,3,7,3
Mobile App,iOS,90028,34.10170522,-118.337826,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,10,2,8,2
Self Service,,90028,34.10249153,-118.3349238,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,19,2,8,4
Self Service,,90028,34.10331216,-118.334527,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,4,8,2
Mobile App,iOS,90028,34.1016992,-118.338459,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,2,8,2
Mobile App,iOS,90028,34.1016992,-118.338459,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,3,8,2
Mobile App,iOS,90028,34.10200199,-118.3385639,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,1,8,2
Mobile App,Android,90028,34.10292833,-118.3346653,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,14,4,8,3
Mobile App,iOS,90028,34.10200309,-118.3384952,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,5,8,2
Mobile App,iOS,90028,34.1016992,-118.338459,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,9,4,9,2
Mobile App,iOS,90028,34.10200309,-118.3384952,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,8,1,9,2
Mobile App,iOS,90028,34.10503251,-118.3341131,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,15,1,10,3
Mobile App,iOS,90028,34.10311092,-118.3336541,HOLLYWOOD HILLS WEST NC,190202,6037190202,1341,2275105.891,6643.282804,6460091,1860182,17,1,10,3
Self Service,,91605,34.21599353,-118.4092876,NOHO WEST NC,121600,6037121600,1579,12262219.12,16346.29796,6437530,1899448,16,5,1,3
Self Service,,91605,34.21541786,-118.4097839,NOHO WEST NC,121600,6037121600,1579,12262219.12,16346.29796,6437530,1899448,11,5,3,3
Self Service,,91605,34.2149766,-118.4095975,NOHO WEST NC,121600,6037121600,1579,12262219.12,16346.29796,6437530,1899448,8,4,4,2
Mobile App,iOS,91605,34.21571623,-118.4107644,NOHO WEST NC,121600,6037121600,1579,12262219.12,16346.29796,6437530,1899448,12,5,2,3
Driver Self Report,,91605,34.20671545,-118.4097497,NOHO WEST NC,121600,6037121600,1579,12262219.12,16346.29796,6437530,1899448,7,5,3,2
Call,,90027,34.10116567,-118.2919186,LOS FELIZ NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,16,5,1,3
Mobile App,iOS,90027,34.10121756,-118.2918109,LOS FELIZ NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,7,7,1,2
Call,,90027,34.09556322,-118.2941502,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,13,1,4,3
Self Service,,90027,34.09814264,-118.291801,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,18,7,1,4
Mobile App,Android,90027,34.10121756,-118.2918109,LOS FELIZ NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,23,2,2,4
Call,,90027,34.09812083,-118.2983666,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,12,1,5,3
Mobile App,Android,90027,34.09803719,-118.2946035,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,13,5,9,3
Call,,90027,34.10076188,-118.2975724,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,9,6,9,2
Call,,90027,34.10175537,-118.2972905,LOS FELIZ NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,14,1,1,3
Mobile App,iOS,90027,34.10025149,-118.3001996,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,18,4,5,4
Mobile App,Android,90027,34.10025149,-118.3001996,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,22,4,5,4
Mobile App,iOS,90027,34.09974077,-118.3001964,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,14,7,5,3
Council's Office,,90027,34.10176543,-118.2933484,LOS FELIZ NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,12,2,5,3
Self Service,,90027,34.10121756,-118.2918109,LOS FELIZ NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,11,5,3,3
Mobile App,iOS,90027,34.10025149,-118.3001996,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,14,7,5,3
Mobile App,iOS,90027,34.09974077,-118.3001964,EAST HOLLYWOOD NC,191201,6037191201,1404,6159784.242,9951.82036,6472002,1858388,12,7,5,3
